Date,Amount,lag_1,lag_2,lag_3,rolling_mean_7,rolling_std_7
2022-07-29,140.0,120.0,200.0,100.0,115.71428571428568,51.59365040299246
2022-07-29,80.0,140.0,120.0,200.0,119.99999999999997,46.18802153518565
2022-07-29,80.0,80.0,140.0,120.0,122.85714285714282,42.314018841013315
2022-07-29,140.0,80.0,80.0,140.0,122.85714285714282,42.314018841013315
2022-07-29,50.0,140.0,80.0,80.0,115.71428571428568,50.28490259086589
2022-07-29,40.0,50.0,140.0,80.0,92.85714285714282,41.11540089160804
2022-07-29,30.0,40.0,50.0,140.0,79.99999999999997,45.09249752824511
2022-07-29,60.0,30.0,40.0,50.0,68.57142857142854,36.709931185178085
2022-07-29,50.0,60.0,30.0,40.0,64.28571428571425,36.903993847634254
2022-07-29,180.0,50.0,60.0,30.0,78.57142857142854,57.56983337032662
2022-07-29,240.0,180.0,50.0,60.0,92.85714285714282,82.40434570141093
2022-07-29,50.0,240.0,180.0,50.0,92.85714285714282,82.40434570141093
2022-07-29,140.0,50.0,240.0,180.0,107.14285714285711,80.35634920243889
2022-07-29,80.0,140.0,50.0,240.0,114.28571428571425,74.354363883856
2022-07-28,300.0,80.0,140.0,50.0,148.57142857142853,97.0272421245041
2022-07-28,300.0,300.0,80.0,140.0,184.28571428571425,100.64080399407011
2022-07-28,120.0,300.0,300.0,80.0,175.7142857142857,103.5788174704309
2022-07-28,140.0,120.0,300.0,300.0,161.4285714285714,100.0714030794369
2022-07-28,80.0,140.0,120.0,300.0,165.7142857142857,95.01879513324113
2022-07-28,120.0,80.0,140.0,120.0,162.85714285714283,96.21404708848016
2022-07-28,140.0,120.0,80.0,140.0,171.4285714285714,90.07933011677612
2022-07-28,80.0,140.0,120.0,80.0,139.99999999999997,74.8331477354884
2022-07-28,158.85,80.0,140.0,120.0,119.83571428571426,30.30163244072622
2022-07-28,28.2,158.85,80.0,140.0,106.72142857142853,46.01144655721187
2022-07-28,55.2,28.2,158.85,80.0,94.60714285714282,46.94326743148919
2022-07-28,320.0,55.2,28.2,158.85,128.8928571428571,96.24796287269821
2022-07-28,32.4,320.0,55.2,28.2,116.37857142857139,103.05141054001716
2022-07-28,230.0,32.4,320.0,55.2,129.23571428571424,111.73799232388626
2022-07-28,270.0,230.0,32.4,320.0,156.37857142857138,120.51663736162656
2022-07-28,39.4,270.0,230.0,32.4,139.31428571428566,128.31283942733944
2022-07-28,29.25,39.4,270.0,230.0,139.4642857142857,128.16182060936163
2022-07-28,240.0,29.25,39.4,270.0,165.86428571428567,126.93893123036045
2022-07-28,32.25,240.0,29.25,39.4,124.75714285714282,114.70784057978614
2022-07-28,257.8,32.25,240.0,29.25,156.95714285714283,116.08905499864152
2022-07-28,29.25,257.8,32.25,240.0,128.2785714285714,119.7752369271454
2022-07-28,39.4,29.25,257.8,32.25,95.33571428571426,105.1145871350541
2022-07-28,0.0,39.4,29.25,257.8,89.70714285714283,109.5694506868177
2022-07-26,200.0,0.0,39.4,29.25,114.09999999999998,112.8252003469738
2022-07-26,90.0,200.0,0.0,39.4,92.67142857142855,98.22836427234498
2022-07-26,50.0,90.0,200.0,0.0,95.20714285714283,96.62467088591285
2022-07-26,140.0,50.0,90.0,200.0,78.37857142857139,70.24423972317709
2022-07-26,80.0,140.0,50.0,90.0,85.62857142857139,66.86627735727853
2022-07-26,0.0,80.0,140.0,50.0,79.99999999999997,72.80109889281518
2022-07-26,204.2,0.0,80.0,140.0,109.17142857142855,76.23301372078782
2022-07-26,52.65,204.2,0.0,80.0,88.12142857142854,66.72325842078732
2022-07-26,36.8,52.65,204.2,0.0,80.52142857142853,69.44782128298796
2022-07-26,95.45,36.8,52.65,204.2,87.01428571428569,68.23269447442001
2022-07-26,29.25,95.45,36.8,52.65,71.19285714285711,66.72231903302159
2022-07-26,50.0,29.25,95.45,36.8,66.90714285714283,67.02512855000218
2022-07-26,40.0,50.0,29.25,95.45,72.62142857142854,61.87765386325265
2022-07-26,50.0,40.0,50.0,29.25,50.592857142857106,21.50607333935364
2022-07-26,60.0,50.0,40.0,50.0,51.64285714285711,21.800658028547147
2022-07-26,140.0,60.0,50.0,40.0,66.38571428571426,38.55045086514842
2022-07-26,80.0,140.0,60.0,50.0,64.1785714285714,37.021028451685524
2022-07-26,40.0,80.0,140.0,60.0,65.71428571428568,35.52329886013154
2022-07-26,50.0,40.0,80.0,140.0,65.71428571428568,35.52329886013154
2022-07-26,50.0,50.0,40.0,80.0,67.14285714285711,34.50327796713887
2022-07-26,140.0,50.0,50.0,40.0,79.99999999999997,42.817441928900756
2022-07-26,60.0,140.0,50.0,50.0,79.99999999999997,42.817441928900756
2022-07-26,80.0,60.0,140.0,50.0,71.4285714285714,33.87652649874993
2022-07-26,139.75,80.0,60.0,140.0,79.96428571428568,42.75911904969766
2022-07-26,39.4,139.75,80.0,60.0,79.87857142857139,42.85308095832204
2022-07-26,223.2,39.4,139.75,80.0,104.62142857142854,66.30882204468593
2022-07-26,39.4,223.2,39.4,139.75,103.10714285714282,67.86683301739495
2022-07-26,29.25,39.4,223.2,39.4,87.28571428571425,70.68358316167114
2022-07-26,270.0,29.25,39.4,223.2,117.28571428571425,96.8822425864145
2022-07-26,100.0,270.0,29.25,39.4,120.14285714285711,95.88920876273981
2022-07-26,140.0,100.0,270.0,29.25,120.1785714285714,95.89777481405476
2022-07-25,340.0,140.0,100.0,270.0,163.12142857142857,118.36804135528787
2022-07-25,230.0,340.0,140.0,100.0,164.0928571428571,118.96964748964733
2022-07-25,0.0,230.0,340.0,140.0,158.46428571428572,126.54317680238442
2022-07-25,139.75,0.0,230.0,340.0,174.25,114.00922842765006
2022-07-25,226.8,139.75,0.0,230.0,168.0785714285714,109.0225200633053
2022-07-25,200.0,226.8,139.75,0.0,182.36428571428567,105.09612550060785
2022-07-25,90.0,200.0,226.8,139.75,175.22142857142853,110.03822009171996
2022-07-25,257.8,90.0,200.0,226.8,163.47857142857143,92.5134578369753
2022-07-25,270.0,257.8,90.0,200.0,169.19285714285712,98.35783492166559
2022-07-25,60.0,270.0,257.8,90.0,177.7642857142857,82.49055862282778
2022-07-25,140.0,60.0,270.0,257.8,177.79999999999998,82.47140918727384
2022-07-25,80.0,140.0,60.0,270.0,156.8285714285714,86.50090007790175
2022-07-25,0.0,80.0,140.0,60.0,128.25714285714284,101.58049119037388
2022-07-25,60.0,0.0,80.0,140.0,123.97142857142853,104.06603215084392
2022-07-25,80.0,60.0,0.0,80.0,98.57142857142854,86.10624666240628
2022-07-25,60.0,80.0,60.0,0.0,68.57142857142854,41.4039335605587
2022-07-25,140.0,60.0,80.0,60.0,79.99999999999997,48.989794855678284
2022-07-25,40.0,140.0,60.0,80.0,65.71428571428568,42.7617987060048
2022-07-25,40.0,40.0,140.0,60.0,59.999999999999964,43.204937989402474
2022-07-25,80.0,40.0,40.0,140.0,71.4285714285714,34.364987719389994
2022-07-25,40.0,80.0,40.0,40.0,68.57142857142854,36.25307868701855
2022-07-25,40.0,40.0,80.0,40.0,62.857142857142826,37.28908942945156
2022-07-25,140.0,40.0,40.0,80.0,74.28571428571425,47.20774754818188
2022-07-25,60.0,140.0,40.0,40.0,62.857142857142826,37.28908942945156
2022-07-23,0.0,60.0,140.0,40.0,57.14285714285711,43.86125310351917
2022-07-23,150.0,0.0,60.0,140.0,72.85714285714282,54.98917642419249
2022-07-23,90.0,150.0,0.0,60.0,74.28571428571425,55.334480768379905
2022-07-23,26.1,90.0,150.0,0.0,72.29999999999997,56.99441493106826
2022-07-23,60.0,26.1,90.0,150.0,75.15714285714283,55.58932322977408
2022-07-23,140.0,60.0,26.1,90.0,75.15714285714283,55.58932322977408
2022-07-23,80.0,140.0,60.0,26.1,78.01428571428569,55.19300766618483
2022-07-23,230.0,80.0,140.0,60.0,110.87142857142854,67.98761441826852
2022-07-22,230.0,230.0,80.0,140.0,122.29999999999997,81.11738408011834
2022-07-22,50.0,230.0,230.0,80.0,116.58571428571426,85.08388857615485
2022-07-22,180.0,50.0,230.0,230.0,138.57142857142853,77.33661733586372
2022-07-22,240.0,180.0,50.0,230.0,164.28571428571425,76.78045386190114
2022-07-22,40.0,240.0,180.0,50.0,149.99999999999997,90.18499505646584
2022-07-22,50.0,40.0,240.0,180.0,145.7142857142857,94.66733735510995
2022-07-22,50.0,50.0,40.0,240.0,119.99999999999997,92.37604307034792
2022-07-22,120.0,50.0,50.0,40.0,104.28571428571425,78.92129895391275
2022-07-22,140.0,120.0,50.0,50.0,117.14285714285711,75.8758384279495
2022-07-22,60.0,140.0,120.0,50.0,99.99999999999997,72.80109889281509
2022-07-22,80.0,60.0,140.0,120.0,77.14285714285711,38.60668582613168
2022-07-22,196.9,80.0,60.0,140.0,99.55714285714282,55.359788569661596
2022-07-22,31.25,196.9,80.0,60.0,96.87857142857139,58.52060788833701
2022-07-22,54.05,31.25,196.9,80.0,97.45714285714281,57.997574867210055
2022-07-22,120.0,54.05,31.25,196.9,97.45714285714281,57.997574867210055
2022-07-22,35.45,120.0,54.05,31.25,82.52142857142853,58.67392135881574
2022-07-22,92.05,35.45,120.0,54.05,87.09999999999995,57.868543556363846
2022-07-22,54.05,92.05,35.45,120.0,83.39285714285711,59.214725284152394
2022-07-22,0.0,54.05,92.05,35.45,55.264285714285684,39.93804279012945
2022-07-22,100.3,0.0,54.05,92.05,65.12857142857139,41.5144237699842
2022-07-22,57.25,100.3,0.0,54.05,65.58571428571425,41.38952881151878
2022-07-22,198.1,57.25,100.3,0.0,76.74285714285712,63.25386304786165
2022-07-22,164.8,198.1,57.25,100.3,95.22142857142853,67.90319615173127
2022-07-22,56.05,164.8,198.1,57.25,90.07857142857141,69.52728994877114
2022-07-22,36.8,56.05,164.8,198.1,87.61428571428567,71.30019117720657
2022-07-22,95.45,36.8,56.05,164.8,101.24999999999997,59.98042736316664
2022-07-22,56.05,95.45,36.8,56.05,94.9285714285714,62.38098573246357
2022-07-22,230.0,56.05,95.45,36.8,119.60714285714282,77.36247706184372
2022-07-21,0.0,230.0,56.05,95.45,91.30714285714282,80.05022084381966
2022-07-21,139.75,0.0,230.0,56.05,87.7285714285714,76.70733807327143
2022-07-21,230.0,139.75,0.0,230.0,112.57857142857141,91.48685177456096
2022-07-21,250.0,230.0,139.75,0.0,143.03571428571425,97.3548993557739
2022-07-21,50.0,250.0,230.0,139.75,136.54285714285712,102.44022821696706
2022-07-21,230.0,50.0,250.0,230.0,161.3928571428571,100.74429855072505
2022-07-21,140.0,230.0,50.0,250.0,148.53571428571425,96.1683017522208
2022-07-21,80.0,140.0,230.0,50.0,159.9642857142857,78.75071806173914
2022-07-21,39.4,80.0,140.0,230.0,145.6285714285714,91.19447560545437
2022-07-21,29.25,39.4,80.0,140.0,116.94999999999996,91.8030545969728
2022-07-21,204.2,29.25,39.4,80.0,110.40714285714282,81.83051808755476
2022-07-21,320.0,204.2,29.25,39.4,148.97857142857137,108.04571508218399
2022-07-21,320.0,320.0,204.2,29.25,161.83571428571423,123.53810044640558
2022-07-21,34.65,320.0,320.0,204.2,146.78571428571425,132.71765994737171
2022-07-21,32.25,34.65,320.0,320.0,139.9642857142857,137.8503044195872
2022-07-21,204.2,32.25,34.65,320.0,163.5071428571428,131.75066549032792
2022-07-21,29.25,204.2,32.25,34.65,163.5071428571428,131.75066549032792
2022-07-21,39.4,29.25,204.2,32.25,139.96428571428567,137.8503044195872
2022-07-20,0.0,39.4,29.25,204.2,94.24999999999997,120.1143968612205
2022-07-19,0.0,0.0,39.4,29.25,48.535714285714256,70.54105018998662
2022-07-19,0.0,0.0,0.0,39.4,43.58571428571425,72.85559183690852
2022-07-19,50.0,0.0,0.0,0.0,46.121428571428545,72.70403391573605
2022-07-19,140.0,50.0,0.0,0.0,36.94999999999997,49.91794099654737
2022-07-19,1700.0,140.0,50.0,0.0,275.6285714285714,630.0601286498672
2022-07-19,90.0,1700.0,140.0,50.0,282.8571428571428,627.1819057156738
2022-07-19,140.0,90.0,1700.0,140.0,302.8571428571428,618.8353115790536
2022-07-19,80.0,140.0,90.0,1700.0,314.2857142857142,613.0214010091651
2022-07-19,140.0,80.0,140.0,90.0,334.2857142857142,603.2649264034608
2022-07-19,0.0,140.0,80.0,140.0,327.14285714285705,607.4732994328319
2022-07-19,270.0,0.0,140.0,80.0,345.71428571428567,602.7674273122038
2022-07-19,50.0,270.0,0.0,140.0,109.99999999999993,86.02325267043484
2022-07-19,40.0,50.0,270.0,0.0,102.85714285714279,89.94707438531654
2022-07-19,50.0,40.0,50.0,270.0,89.99999999999993,90.1849950564661
2022-07-19,60.0,50.0,40.0,50.0,87.14285714285708,90.86882225023244
2022-07-19,140.0,60.0,50.0,40.0,87.14285714285708,90.86882225023244
2022-07-19,80.0,140.0,60.0,50.0,98.57142857142851,82.75034167676002
2022-07-19,450.0,80.0,140.0,60.0,124.28571428571422,147.51916743903564
2022-07-19,50.0,450.0,80.0,140.0,124.28571428571422,147.51916743903564
2022-07-19,60.0,50.0,450.0,80.0,127.14285714285708,145.79829511055445
2022-07-19,140.0,60.0,50.0,450.0,139.99999999999994,141.77446878758343
2022-07-19,80.0,140.0,60.0,50.0,142.8571428571428,140.08500820505736
2022-07-19,139.75,80.0,140.0,60.0,142.8214285714285,140.08588989480887
2022-07-19,39.4,139.75,80.0,140.0,137.02142857142852,143.90872065637248
2022-07-19,50.0,39.4,139.75,80.0,79.87857142857136,42.853080958322266
2022-07-19,270.0,50.0,39.4,139.75,111.3071428571428,80.9912157200458
2022-07-19,230.0,270.0,50.0,39.4,135.59285714285707,88.20852391054764
2022-07-19,0.0,230.0,270.0,50.0,115.59285714285707,101.85812203163276
2022-07-19,140.0,0.0,230.0,270.0,124.16428571428564,100.88362401916162
2022-07-19,90.0,140.0,0.0,230.0,117.0571428571428,101.3539484043139
2022-07-18,0.0,90.0,140.0,0.0,111.42857142857136,107.30463976122924
2022-07-18,198.1,0.0,90.0,140.0,132.58571428571423,107.77353460802064
2022-07-18,418.3,198.1,0.0,90.0,153.77142857142852,146.7985775849134
2022-07-18,418.3,418.3,198.1,0.0,180.67142857142852,177.19962108956997
2022-07-18,42.1,418.3,418.3,198.1,186.68571428571423,170.63846214117794
2022-07-18,20.55,42.1,418.3,418.3,169.62142857142848,181.69943096852882
2022-07-18,140.0,20.55,42.1,418.3,176.76428571428565,179.01062052824187
2022-07-18,40.0,140.0,20.55,42.1,182.47857142857134,172.96391689488445
2022-07-18,50.0,40.0,140.0,20.55,161.3214285714285,179.6627717353278
2022-07-18,90.0,50.0,40.0,140.0,114.4214285714285,139.83547432949135
2022-07-18,40.0,90.0,50.0,40.0,60.37857142857136,40.97907857619349
2022-07-18,0.0,40.0,90.0,50.0,54.36428571428564,46.78670318840123
2022-07-18,50.0,0.0,40.0,90.0,58.571428571428505,44.50789122115133
2022-07-18,40.0,50.0,0.0,40.0,44.28571428571422,26.36736799985077
2022-07-18,40.0,40.0,50.0,0.0,44.28571428571422,26.36736799985077
2022-07-18,140.0,40.0,40.0,50.0,57.142857142857075,44.98677054213808
2022-07-18,90.0,140.0,40.0,40.0,57.142857142857075,44.98677054213808
2022-07-18,300.0,90.0,140.0,40.0,94.28571428571422,100.97147168997564
2022-07-18,500.0,300.0,90.0,140.0,165.71428571428564,173.76777058833306
2022-07-18,1100.0,500.0,300.0,90.0,315.71428571428567,383.66031602869685
2022-07-18,60.0,1100.0,500.0,300.0,318.5714285714285,381.33225108071724
2022-07-18,40.0,60.0,1100.0,500.0,318.5714285714285,381.33225108071724
2022-07-18,40.0,40.0,60.0,1100.0,304.2857142857142,390.8903146603143
2022-07-18,140.0,40.0,40.0,60.0,311.4285714285714,386.7569681091135
2022-07-18,80.0,140.0,40.0,40.0,279.99999999999994,396.6526608171623
2022-07-18,140.0,80.0,140.0,40.0,228.5714285714285,386.5845561421466
2022-07-18,80.0,140.0,80.0,140.0,82.85714285714279,42.31401884101403
2022-07-18,0.0,80.0,140.0,80.0,74.28571428571422,52.553827281238654
2022-07-18,60.0,0.0,80.0,140.0,77.14285714285708,50.896720822442894
2022-07-18,40.0,60.0,0.0,80.0,77.14285714285708,50.896720822442894
2022-07-18,40.0,40.0,60.0,0.0,62.85714285714279,43.86125310351982
2022-07-18,140.0,40.0,40.0,60.0,71.42857142857136,52.73473599966044
2022-07-18,80.0,140.0,40.0,40.0,62.85714285714279,43.86125310351982
2022-07-15,40.0,80.0,140.0,40.0,57.142857142857075,43.86125310351983
2022-07-15,60.0,40.0,80.0,140.0,65.71428571428565,35.98941643371837
2022-07-15,140.0,60.0,40.0,80.0,77.14285714285708,45.35573676112381
2022-07-15,80.0,140.0,60.0,40.0,82.85714285714279,42.314018841014025
2022-07-15,30.0,80.0,140.0,60.0,81.42857142857136,44.13183712038903
2022-07-15,180.0,30.0,80.0,140.0,87.14285714285708,54.37961803051172
2022-07-15,70.0,180.0,30.0,80.0,85.71428571428565,54.72876844256222
2022-07-15,200.0,70.0,180.0,30.0,108.57142857142851,64.9175301000216
2022-07-15,50.0,200.0,70.0,180.0,107.14285714285708,66.26066850309984
2022-07-15,90.0,50.0,200.0,70.0,99.99999999999993,64.80740698409015
2022-07-15,230.0,90.0,50.0,200.0,121.42857142857136,80.08923594520806
2022-07-15,80.0,230.0,90.0,50.0,128.5714285714285,72.44045173534286
2022-07-15,140.0,80.0,230.0,90.0,122.85714285714279,69.21326600065686
2022-07-15,50.0,140.0,80.0,230.0,119.99999999999993,72.11102550929013
2022-07-15,40.0,50.0,140.0,80.0,97.14285714285708,67.75305299746785
2022-07-15,50.0,40.0,50.0,140.0,97.14285714285708,67.75305299746785
2022-07-15,60.0,50.0,40.0,50.0,92.85714285714279,69.2132660006569
2022-07-15,140.0,60.0,50.0,40.0,79.99999999999993,42.81744192890129
2022-07-15,80.0,140.0,60.0,50.0,79.99999999999993,42.81744192890129
2022-07-15,120.0,80.0,140.0,60.0,77.14285714285708,38.60668582613239
2022-07-15,140.0,120.0,80.0,140.0,89.99999999999993,42.81744192890127
2022-07-15,100.0,140.0,120.0,80.0,98.57142857142851,36.709931185178554
2022-07-15,50.0,100.0,140.0,120.0,98.57142857142851,36.709931185178554
2022-07-15,180.0,50.0,100.0,140.0,115.71428571428565,43.149794459606134
2022-07-15,240.0,180.0,50.0,100.0,129.99999999999994,64.03124237434014
2022-07-14,8.0,240.0,180.0,50.0,119.71428571428565,77.72111314548269
2022-07-14,140.0,8.0,240.0,180.0,122.57142857142851,78.10005792328545
2022-07-14,80.0,140.0,8.0,240.0,113.99999999999993,79.15385861305074
2022-07-14,54.05,80.0,140.0,8.0,107.43571428571421,82.34922947568843
2022-07-14,92.05,54.05,80.0,140.0,113.44285714285708,78.9236256800059
2022-07-14,35.45,92.05,54.05,80.0,92.79285714285707,77.5045236775099
2022-07-14,35.45,35.45,92.05,54.05,63.571428571428505,44.12619079738496
2022-07-14,92.05,35.45,35.45,92.05,75.57857142857135,37.40848675038706
2022-07-14,54.05,92.05,35.45,35.45,63.29999999999994,24.679225406567625
2022-07-14,54.05,54.05,92.05,35.45,59.59285714285708,23.681417267786802
2022-07-14,92.05,54.05,54.05,92.05,65.0214285714285,26.39859303613017
2022-07-14,35.45,92.05,54.05,54.05,56.93571428571422,25.388936473188537
2022-07-14,176.7,35.45,92.05,54.05,77.11428571428564,49.83173950311453
2022-07-14,149.2,176.7,35.45,92.05,93.36428571428564,52.45825891671327
2022-07-14,32.4,149.2,176.7,35.45,84.84285714285707,57.32629871019953
2022-07-14,259.05,32.4,149.2,176.7,114.12857142857135,84.7684928552695
2022-07-14,39.4,259.05,32.4,149.2,112.03571428571422,86.65876429174908
2022-07-14,29.25,39.4,259.05,32.4,103.06428571428566,92.14941541814717
2022-07-14,90.0,29.25,39.4,259.05,110.85714285714279,87.67646219944677
2022-07-14,40.0,90.0,29.25,39.4,91.32857142857135,85.76991438894652
2022-07-14,40.0,40.0,90.0,29.25,75.72857142857137,83.38751833630269
2022-07-14,230.0,40.0,40.0,90.0,103.9571428571428,98.37446496497125
2022-07-14,100.0,230.0,40.0,40.0,81.23571428571422,71.196012963552
2022-07-14,50.0,100.0,230.0,40.0,82.74999999999993,70.26452993273467
2022-07-14,100.0,50.0,100.0,230.0,92.85714285714279,66.26066850309986
2022-07-14,120.0,100.0,50.0,100.0,97.14285714285708,67.01101544132642
2022-07-14,270.0,120.0,100.0,50.0,129.99999999999994,87.55950357709985
2022-07-14,60.0,270.0,120.0,100.0,132.8571428571428,84.40266301374038
2022-07-14,0.0,60.0,270.0,120.0,99.99999999999993,85.04900548116262
2022-07-14,0.0,0.0,60.0,270.0,85.71428571428565,93.06935457983074
2022-07-14,140.0,0.0,0.0,60.0,98.57142857142851,93.52870707766972
2022-07-14,100.0,140.0,0.0,0.0,98.57142857142851,93.52870707766972
2022-07-14,90.0,100.0,140.0,0.0,94.28571428571422,93.06935457983073
2022-07-12,300.0,90.0,100.0,140.0,98.57142857142851,102.70160197202645
2022-07-12,140.0,300.0,90.0,100.0,109.99999999999993,102.1436896403044
2022-07-12,40.0,140.0,300.0,90.0,115.71428571428565,95.8918041087954
2022-07-12,40.0,40.0,140.0,300.0,121.42857142857136,88.77472827868229
2022-07-12,90.0,40.0,40.0,140.0,114.28571428571422,89.04252595570794
2022-07-12,120.0,90.0,40.0,40.0,117.14285714285708,88.82835240213389
2022-07-12,120.0,120.0,90.0,40.0,121.42857142857136,88.0205603687033
2022-07-12,300.0,120.0,120.0,90.0,121.42857142857136,88.0205603687033
2022-07-12,40.0,300.0,120.0,120.0,107.14285714285708,92.50482612893424
2022-07-12,40.0,40.0,300.0,120.0,107.14285714285708,92.50482612893424
2022-07-12,140.0,40.0,40.0,300.0,121.42857142857136,88.0205603687033
2022-07-12,90.0,140.0,40.0,40.0,121.42857142857136,88.0205603687033
2022-07-12,0.0,90.0,140.0,40.0,104.28571428571422,99.30712341975403
2022-07-12,90.0,0.0,90.0,140.0,99.99999999999993,99.16316520429767
2022-07-12,50.0,90.0,0.0,90.0,64.28571428571422,45.77377082172278
2022-07-12,140.0,50.0,90.0,0.0,78.57142857142851,52.09880722518719
2022-07-12,40.0,140.0,50.0,90.0,78.57142857142851,52.09880722518719
2022-07-12,39.4,40.0,140.0,50.0,64.19999999999993,45.82735718616306
2022-07-12,139.75,39.4,40.0,140.0,71.3071428571428,53.68032250099684
2022-07-12,56.05,139.75,39.4,40.0,79.31428571428566,44.70036086997805
2022-07-12,0.0,56.05,139.75,39.4,66.45714285714278,53.24184153912875
2022-07-12,320.0,0.0,56.05,139.75,105.02857142857137,108.47965960317423
2022-07-12,1500.0,320.0,0.0,56.05,299.3142857142857,540.2315450451836
2022-07-12,270.0,1500.0,320.0,0.0,332.1714285714285,528.702660494807
2022-07-12,320.0,270.0,1500.0,320.0,372.25714285714275,513.2160042553339
2022-07-12,90.0,320.0,270.0,1500.0,365.1499999999999,517.3006773950086
2022-07-12,40.0,90.0,320.0,270.0,362.85714285714283,518.9320535392641
2022-07-12,90.0,40.0,90.0,320.0,375.7142857142857,509.47218252021
2022-07-12,198.1,90.0,40.0,90.0,358.3,513.759246469915
2022-07-12,39.4,198.1,90.0,40.0,149.64285714285708,113.3909734376784
2022-07-12,29.25,39.4,198.1,90.0,115.24999999999993,107.13978019391973
2022-07-12,50.0,29.25,39.4,198.1,76.67857142857136,58.870350893188586
2022-07-12,70.0,50.0,29.25,39.4,73.82142857142851,58.60078111783566
2022-07-12,100.0,70.0,50.0,29.25,82.39285714285708,57.200600438086546
2022-07-11,40.0,100.0,70.0,50.0,75.24999999999993,59.17994451953103
2022-07-11,40.0,40.0,100.0,70.0,52.66428571428565,24.47186674338927
2022-07-11,80.0,40.0,40.0,100.0,58.46428571428565,25.589885929917727
2022-07-11,140.0,80.0,40.0,40.0,74.28571428571422,36.44957377765708
2022-07-11,56.05,140.0,80.0,40.0,75.14999999999993,35.844444013934776
2022-07-11,100.3,56.05,140.0,80.0,79.47857142857137,36.93189517143439
2022-07-11,27.75,100.3,56.05,140.0,69.1571428571428,40.19283133193815
2022-07-11,139.75,27.75,100.3,56.05,83.4071428571428,45.4689585374201
2022-07-11,139.75,139.75,27.75,100.3,97.6571428571428,45.22804650300106
2022-07-11,80.0,139.75,139.75,27.75,97.6571428571428,45.22804650300106
2022-07-11,50.0,80.0,139.75,139.75,84.79999999999994,43.95945101266359
2022-07-11,40.0,50.0,80.0,139.75,82.5071428571428,46.07652537331377
2022-07-11,40.0,40.0,50.0,80.0,73.89285714285708,47.80011705506199
2022-07-11,60.0,40.0,40.0,50.0,78.49999999999993,44.01585888443813
2022-07-11,140.0,60.0,40.0,40.0,78.53571428571422,44.073903033120025
2022-07-11,40.0,140.0,60.0,40.0,64.28571428571422,36.449573777657086
2022-07-11,140.0,40.0,140.0,60.0,72.85714285714279,46.44505202004079
2022-07-11,80.0,140.0,40.0,140.0,77.14285714285708,45.35573676112312
2022-07-11,60.0,80.0,140.0,40.0,79.99999999999993,43.204937989402374
2022-07-11,40.0,60.0,80.0,140.0,79.99999999999993,43.204937989402374
2022-07-11,40.0,40.0,60.0,80.0,77.14285714285708,45.35573676112312
2022-07-11,140.0,40.0,40.0,60.0,77.14285714285708,45.35573676112312
2022-07-11,80.0,140.0,40.0,40.0,82.85714285714279,42.314018841013294
2022-07-11,40.0,80.0,140.0,40.0,68.57142857142851,36.25307868701846
2022-07-11,40.0,40.0,80.0,140.0,62.85714285714279,37.28908942945145
2022-07-11,60.0,40.0,40.0,80.0,62.85714285714279,37.28908942945145
2022-07-11,140.0,60.0,40.0,40.0,77.14285714285708,45.35573676112311
2022-07-11,80.0,140.0,60.0,40.0,82.85714285714279,42.31401884101329
2022-07-11,80.0,80.0,140.0,60.0,74.28571428571422,34.086724129874945
2022-07-11,50.0,80.0,80.0,140.0,69.99999999999993,35.118845842862925
2022-07-11,140.0,50.0,80.0,80.0,84.28571428571422,40.766466144445225
2022-07-11,60.0,140.0,50.0,80.0,87.14285714285708,37.73340063936672
2022-07-11,40.0,60.0,140.0,50.0,84.28571428571422,40.766466144445225
2022-07-11,40.0,40.0,60.0,140.0,69.99999999999993,35.11884584286293
2022-07-11,80.0,40.0,40.0,60.0,69.99999999999993,35.11884584286293
2022-07-11,140.0,80.0,40.0,40.0,78.57142857142851,44.131837120388326
2022-07-11,60.0,140.0,80.0,40.0,79.99999999999993,43.20493798940237
2022-07-11,40.0,60.0,140.0,80.0,65.71428571428565,35.98941643371747
2022-07-11,40.0,40.0,60.0,140.0,62.85714285714279,37.28908942945146
2022-07-08,200.0,40.0,40.0,60.0,85.71428571428565,61.875450936319375
2022-07-08,50.0,200.0,40.0,40.0,87.14285714285708,60.749289629407414
2022-07-08,90.0,50.0,200.0,40.0,88.57142857142851,60.67085281215205
2022-07-08,140.0,90.0,50.0,200.0,88.57142857142851,60.67085281215204
2022-07-08,80.0,140.0,90.0,50.0,91.42857142857136,59.5618925792363
2022-07-08,40.0,80.0,140.0,90.0,91.42857142857136,59.5618925792363
2022-07-08,50.0,40.0,80.0,140.0,92.85714285714279,58.22779568623242
2022-07-08,140.0,50.0,40.0,80.0,84.28571428571422,41.97504927818665
2022-07-08,60.0,140.0,50.0,40.0,85.71428571428565,40.76646614444521
2022-07-08,80.0,60.0,140.0,50.0,84.28571428571422,40.76646614444521
2022-07-08,230.0,80.0,60.0,140.0,97.14285714285708,67.01101544132597
2022-07-08,230.0,230.0,80.0,60.0,118.57142857142851,82.75034167675976
2022-07-08,320.0,230.0,230.0,80.0,158.5714285714285,103.50983390136007
2022-07-08,230.0,320.0,230.0,230.0,184.28571428571422,93.96047801375249
2022-07-08,250.0,230.0,320.0,230.0,199.99999999999994,94.51631252505977
2022-07-08,270.0,250.0,230.0,320.0,229.99999999999994,73.71114795832968
2022-07-08,40.0,270.0,250.0,230.0,224.28571428571422,87.53230696095127
